S/N,Video_ID,text,label,Language
3785,Ids-YiZSrGY,Malam aminu saira duniya wollah malam wanda baya kallon labarina to Ya daina kallon hausa Film kawai Allah yaqara maka imani,Positive,Hausa
3786,Ids-YiZSrGY,Masha Allah Allah yasaka,Positive,Hausa
3787,Ids-YiZSrGY,Aminu saira experience director,Positive,English
3788,Ids-YiZSrGY,Best series of ever,Positive,English
3789,Ids-YiZSrGY,congratulations aminu saira jomo🤘,Positive,English
3790,Ids-YiZSrGY,Life goes on but don&#39;t copy others please 🎉😂,Neutral,English
3791,Ids-YiZSrGY,breathtaking!,Neutral,English
3792,Ids-YiZSrGY,Allah yakara basira Aminu Saira 🎉,Positive,Hausa
3793,Ids-YiZSrGY,Now this is LABARINA ❤,Positive,English
3794,Ids-YiZSrGY,Aslm. Gsky wannan shirin yamataukar kayatar dani sai da yasni kuka. Allah yakara basira,Positive,Hausa
3795,Ids-YiZSrGY,The director ever 😂😂,Positive,English
3796,Ids-YiZSrGY,Saira movie you are the best,Positive,English
3797,Ids-YiZSrGY,To be honest I really love this part ❤😂😂😊😊,Positive,English
3798,Ids-YiZSrGY,The best movie in Nigeria for those people understands hausa language,Positive,English
3799,Ids-YiZSrGY,I&#39;m was seeing the most beautiful movie of the year ever❤❤,Positive,English
3800,Ids-YiZSrGY,U deservers yearly Pandora and whatever award. @Mal. Saira,Positive,English
3801,Ids-YiZSrGY,Masha Allah- masha Allah- shiri yayikyau,Positive,Hausa
3802,Ids-YiZSrGY,"This should serve as a lesson to everyone, not only Jamila and her Mum! Because nowadays people would not respect you and treat like humans if you don&#39;t have money.<br>Best on your look or appearance most especially females if don&#39;t show yourself publicly 😊",Neutral,English
3803,Ids-YiZSrGY,"Epic! and thrilling! Thumbs up, Director Aminu Saira",Positive,English
3804,Ids-YiZSrGY,Alh aminu Saira.<br>The Best director in Africa.<br>ALLAH ya kara daukaka alfarman ANNABI S A W,Positive,Hausa
3805,Ids-YiZSrGY,Thanks for your time and consideration,Positive,English
3806,Ids-YiZSrGY,Su jamila anyi bwari,Negetive,Hausa
3807,Ids-YiZSrGY,Mata kudau tabare yafi 💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃alhamdulillahi alhamdulillahi alhamdulillahi alhamdulillahi,Neutral,Hausa
3808,Ids-YiZSrGY,Aminu saira na Sara ma 🎉❤Da Sauran kallo,Positive,Hausa
3809,Ids-YiZSrGY,Saira Saira xikkaken darectar,Positive,Hausa
3810,Ids-YiZSrGY,Honestly I pity those that don’t watch Labarina. Even tho I am outta the country here in UK. I always feel that bond with labarina series. Kudos to the team. Arewa to the world,Positive,English
3811,Ids-YiZSrGY,One of the best series in kannywood history 🤍💪,Positive,English
3812,Ids-YiZSrGY,"Kai Aminu saira, how do I show you my love and trust pls tell me, if there is any way I make higher then where you are now, I am ready to do, may Allah bless you and your family knowledge.",Positive,English
3813,Ids-YiZSrGY,Allah yakara basira aminu saira,Positive,Hausa
3814,Ids-YiZSrGY,wow very and wonderful series history is the best amoung the others,Positive,English
3815,Ids-YiZSrGY,The Elequent Director🔥🔥🔥<br>I remain loyal🎉,Positive,English
3816,Ids-YiZSrGY,"Aminu Saira,Yaseen Auwal2024 best Directors",Positive,English
3817,Ids-YiZSrGY,Masha Allah Malam Aminu ya ALLAH YE KARA DAUKAKA DA BASIRA 👏👏👏💙,Positive,Hausa
3818,Ids-YiZSrGY,Wannan yayi dai dai ko ne na iya yima matan yanzu hakan,Positive,Hausa
3819,Ids-YiZSrGY,"AMINU SAIRA YOU PAYS ME FOR MY DATA, I DON&#39;T WASTE MY DATA FOR VAIN. YOU ARE SUCH A WONDERFUL DIRECTOR",Positive,English
3820,Ids-YiZSrGY,Amma dai gsky an rena Mana hankali,Negetive,Hausa
3821,Ids-YiZSrGY,Allahu yabar mana kai  Aminu saira,Positive,Hausa
3822,Ids-YiZSrGY,Allah ya Saka da alkhairi saira ka biya mu,Positive,Hausa
3823,Ids-YiZSrGY,Masha Allah saira thank you,Positive,English
3824,Ids-YiZSrGY,Useless series,Negetive,English
3825,Ids-YiZSrGY,"Wow 😳,this is amazing, the elequent director ❤",Positive,English
3826,Ids-YiZSrGY,i will pay 100k for next episode please release it tommorow,Positive,English
3827,Ids-YiZSrGY,Wanna labari yayi😂❤❤❤,Positive,Hausa
3828,Ids-YiZSrGY,Very intelligent director ❤❤❤,Positive,English
3829,Ids-YiZSrGY,Naji dadi wllh ❤ masaha Allah antuy maryam😂,Positive,Hausa
3830,Ids-YiZSrGY,When am watching the video wlh i thinking am dreaming wlh we are waiting on Friday in shaa Allah ❤,Positive,English
3831,Ids-YiZSrGY,INNA MASUCEWA ZASUKAI AMINU SAIRA KOTU TO DAMU ZAKUYI SHARA&#39;AH  SAIRA KAYI KOKARI❤,Positive,Hausa
3832,Ids-YiZSrGY,Hahaha.... This is dreaming,Neutral,English
3833,Ids-YiZSrGY,Best Director of the hausa series. Malan Aminu Saira. I wish the best for you 🙏☑️💯,Positive,English
3834,Ids-YiZSrGY,Up Aminu Saira this movie is full of suspense,Positive,English
3835,Ids-YiZSrGY,The best series ever so Masha Allah,Positive,English
3836,Ids-YiZSrGY,Macha Allah Aminu saira Allah yakara ilimi da basira saira movis,Positive,Hausa
3837,Ids-YiZSrGY,Malan Aminu Allah ya Kara hasken makaranta ya baka tsawon kwana Mai amfani,Positive,Hausa
3838,Ids-YiZSrGY,I can&#39;t love this movie. never,Negetive,English
3839,Ids-YiZSrGY,Gaskiya aminu saira kae kwaraeraene kae ✅,Positive,Hausa
3840,Ids-YiZSrGY,Love aminu saira 😢😮😊,Positive,English
3841,Ids-YiZSrGY,"❤saira Allah ya gafartawa tsofinka, Allah Kuma yanuna  mana annabi (❤Muhammad❤ u)SAW❤tare",Positive,Hausa
3842,Ids-YiZSrGY,Masha Allah My best Series,Positive,English
3843,Ids-YiZSrGY,This is very surprised ❤,Positive,English
3844,Ids-YiZSrGY,Saira my mom say you&#39;re the best keep going on,Positive,English
3845,Ids-YiZSrGY,Allah yakara basira Malam aminu saira,Positive,Hausa
3846,Ids-YiZSrGY,O god saira I enjoy this movies to day I swear best director,Positive,English
3847,Ids-YiZSrGY,The movie was the best movie I&#39;ve ever watched. Next week it is going to hit billions subscribers and trillions likes and shared. In Sha Allah. May Allah shows us next week on.❤❤❤❤❤❤❤❤❤❤,Positive,English
3848,Ids-YiZSrGY,Akwai Wanda bayan wannan episode din ba zai ga episode na gaba ba kwana ya qare. Duk Wanda ya ga wannan comment din yayi like ko comment da Allah ya gafarta min. zan yi reply. Idan banyi ba kamin Addua Allah ya jikan ni da rahama. Amin,Neutral,Hausa
3849,Ids-YiZSrGY,"I predicted this episode... Nevertheless, I thought Lawan and Farouk were his friends not his drivers. Saira is a bloody mad genius. He&#39;s undoubtedly the GOAT of kannywood directors. Wow 😳",Positive,English
3850,Ids-YiZSrGY,"Malam aminu saira ina jinjina Kai in na musamman ne,Allah ya kara basira da hazaka.",Positive,Hausa
3851,Ids-YiZSrGY,ALLAH ya Kara hazaka saira,Positive,Hausa
3852,Ids-YiZSrGY,Senior Director Watching from Accra Ghana,Positive,English
3853,Ids-YiZSrGY,Wlh bantama ganin film din labarina ba saiyau sabo da mutane suna fadar Kyau din film din Sosai Gaskiya naji dadi Sosai ❤❤❤❤❤❤,Positive,Hausa
3854,Ids-YiZSrGY,Great,Positive,English
3855,Ids-YiZSrGY,Very good,Positive,English
3856,Ids-YiZSrGY,Wow!! Am very happy today on this episode 6❤❤,Positive,English
3857,Ids-YiZSrGY,Ohh my goodness this is hilarious😂,Positive,English
3858,Ids-YiZSrGY,Aminu Saira Allah Kara basira.... Abu yayi kyaw,Positive,Hausa
3859,Ids-YiZSrGY,Am the one,Neutral,English
3860,Ids-YiZSrGY,The best series ❤,Positive,English
3861,Ids-YiZSrGY,Djamila matar direba 😂😂😂😂😂😂😂,Neutral,Hausa
3862,Ids-YiZSrGY,Look at how the viewers increasing,Neutral,English
3863,Ids-YiZSrGY,Macha Allah mai nasara ❤❤❤😂😂😂,Positive,Hausa
3864,Ids-YiZSrGY,Gashi jameela Tayi Bari 😂,Negetive,Hausa
3865,Ids-YiZSrGY,Best series in kanny wood,Positive,English
3866,Ids-YiZSrGY,The Best series in kanywood history ❤❤❤,Positive,English
3867,Ids-YiZSrGY,We haven&#39;t ever found any director in Nigeria like Aminu Saira,Positive,English
3868,Ids-YiZSrGY,Duk finafinan hausa ba&#39;a taba yin me dadin wannan ba kai aminu Allah ya rubayyama ilimi irin wannan sau millions❤❤❤❤❤❤❤❤❤,Positive,Hausa
3869,Ids-YiZSrGY,Allah Kara bashira,Positive,Hausa
3870,Ids-YiZSrGY,Kodus to you our best director... I hope today&#39;s episode is not a dream? Can&#39;t wait to see the continuation...,Positive,English
3871,Ids-YiZSrGY,Masha allah tabarakallah Allah yakara daukak❤❤❤❤,Positive,Hausa
3872,Ids-YiZSrGY,Indeed aminu Saira is the elequent director ❤😅,Positive,English
3873,Ids-YiZSrGY,Aminu saira kana bura.uba wlh😲😲,Positive,Hausa
3874,Ids-YiZSrGY,Yanxun akafara wasan😂😂,Neutral,Hausa
3875,Ids-YiZSrGY,I&#39;m retired of watching this movie before but now I&#39;m resume 100% wonderful job saira movie&#39;s ❤,Positive,English
3876,Ids-YiZSrGY,Gaskiya aminu Saira duniya ne akaf da daramtocin arewacin Nigeria Babu kamarka Saira nasarama allha yakara basira,Positive,Hausa
3877,Ids-YiZSrGY,Masha allah kawa allah dai kar kace muna mafarki ne,Neutral,Hausa
3878,Ids-YiZSrGY,Saira is the best Detector in kanneywood god bless you and I wish you all the best 🎉,Positive,English
3879,Ids-YiZSrGY,Allah abin Godiva 😊❤,Neutral,Hausa
3880,Ids-YiZSrGY,Wow this episode was better than the rest one&#39;s can&#39;t wait Aminu saira,Positive,English
3881,Ids-YiZSrGY,Allah abin Godiva 😊❤,Neutral,Hausa
3882,Ids-YiZSrGY,"Ubangiji Allah yasa ba mafarki bane ameenu saira ya saka mana ba, wly émotion bai taba Kama Ni ba a duk séries kin danake kallo sai wanan Labarin , Aminu dan Allah kar kace mana mafarki ne😢",Neutral,Hausa
3883,Ids-YiZSrGY,Well-done aminu saira for this video. Waiting for next one .thanks u ❤❤❤❤❤❤,Positive,English
3884,Ids-YiZSrGY,Wlh har hankali na ya kwanta <br>Hahhhhhhhhhhh<br>Gsky saira ka biyani<br>😂😂😂😂😂😂😂😂,Positive,Hausa
3885,Ids-YiZSrGY,Saira my ❤ one,Positive,English
3886,Ids-YiZSrGY,Exactly what happened in my hometown in reality just three days ago,Neutral,English
3887,Ids-YiZSrGY,Nura abokin kirki,Positive,Hausa
3888,Ids-YiZSrGY,Sunan watawaka dasaurankallo😂😂😂,Neutral,Hausa
3889,Ids-YiZSrGY,Gashi jamila tayi bari😂😂😂😂😂,Negetive,Hausa
3890,Ids-YiZSrGY,very unfortunate @ Saira,Negetive,English
3891,Ids-YiZSrGY,Masha Allah gaskiya naji dadi sosai,Positive,Hausa
3892,Ids-YiZSrGY,You the best   and you really clear my doubting      respect and salute you,Positive,English
3893,Ids-YiZSrGY,Wlh series dinnan yayi deserves din AMVCA AWARD ❤❤❤❤❤❤best series of the year,Positive,English
3894,Ids-YiZSrGY,"Anzo aci banza, banza bata samuba, sai atashi aje gida",Negetive,Hausa
3895,Ids-YiZSrGY,Muje Jamila muje😂ijilis,Neutral,Hausa
3896,Ids-YiZSrGY,Macha allah king of to kanywood director thanks you so mush movie saira❤🎉,Positive,English
3897,Ids-YiZSrGY,This is too emotional.....a great labour for love....❤,Positive,English
3898,Ids-YiZSrGY,"Best series,also best episode of the year",Positive,English
3899,Ids-YiZSrGY,"Take it or leave it, but Aminu Saira is the face of Kannywood industry as at today and more years to come, as long as he exist 🙌😍",Positive,English
3900,Ids-YiZSrGY,SAIRA MOVIE FATAN ALKAIRI A GAIDA JAMILA DA JIKI WANNAN FILM GASKIYA<br>MUNA GODIYA GA DIRECTEURS GABA DAYA 👏🏋️🏋️🏋️,Positive,Hausa
3901,Ids-YiZSrGY,Gaskiya aminu saira mugu ne kai Allah ya kara basira😅😅😅😅,Positive,Hausa
3902,Ids-YiZSrGY,Gabadai gabadai🎉mal Aminu komai yana kyau❤❤❤❤❤❤,Positive,Hausa
3903,Ids-YiZSrGY,"Ma sha Allah! Mal Aminu saira kai duniya ne wlh, ka tashi kaina a wannan episode din ❤❤",Positive,Hausa
3904,Ids-YiZSrGY,wai dan Allah ana samun masu kudin dasuke haka,Neutral,Hausa
3905,Ids-YiZSrGY,Nice movies saira,Positive,English
3906,Ids-YiZSrGY,Malam Aminu saira Allah ya qara basira...Amma kamata yai ace wannan duk mafarkine domin hakan zai qara mana ilimin rayuwa sosai,Neutral,Hausa
3907,Ids-YiZSrGY,Masha Allah ❤Allah yakar basira ⭐️⭐️⭐️⭐️⭐️⭐️,Positive,Hausa
3908,Ids-YiZSrGY,saira on top 😊🎉❤,Positive,English
3909,Ids-YiZSrGY,Labarina is best hausa series...,Positive,English
3910,Ids-YiZSrGY,I watched it was a film from Cameroon I really like it 🇨🇲,Positive,English
3911,Ids-YiZSrGY,I talk am say Al-ameeen na hidden billionaire,Neutral,English
3912,Ids-YiZSrGY,Ubangiji Allah ya yiwa iyayenka rahama Aminu saira,Positive,Hausa
3913,Ids-YiZSrGY,I really like Maryam&#39;s mum❤,Positive,English
3914,Ids-YiZSrGY,Gaskiya yan&#39;mata kuso Maza dan Allah da duk Halinda Allah yasa su ciki.❤❤❤,Neutral,Hausa
3915,Ids-YiZSrGY,Masha Allah yayi kyau sosai fatan alheri a gare ku 🇳🇪🇩🇿,Positive,Hausa
3916,Ids-YiZSrGY,❤alhamdulillah aminu Saira Allah ya Kara basira🎉🎉❤❤❤❤❤❤,Positive,Hausa
3917,Ids-YiZSrGY,Wow Mall Aminu saira you&#39;re the best ❤️,Positive,English
3918,Ids-YiZSrGY,Wai sunan wata waka ta rarara gashi jamila tayi bari,Neutral,Hausa
3919,Ids-YiZSrGY,Thes is very nice😅,Positive,English
3920,Ids-YiZSrGY,Macha Allah.Aminou saïra Allah kara illimi.,Positive,Hausa
3921,Ids-YiZSrGY,Masha Allah tabarakhallah Allah ubangiji yakar basira Amina ya rabbi,Positive,Hausa
3922,Ids-YiZSrGY,I enjoy it❤❤😂,Positive,English
3923,Ids-YiZSrGY,Gaskiyane Allah yakara basira,Positive,Hausa
3924,Ids-YiZSrGY,Jamila tayi bariy 😂🎉,Negetive,Hausa
3925,Ids-YiZSrGY,Kudos to you mallam aminu saira👍👍👍👍,Positive,English
3926,Ids-YiZSrGY,"Mahaifiyar Aminu saira da mahaifinshi Allah Uban giji kamusu Albarka,Idan kuma sun rigamu gidan gaskiya Ubangiji Allah ka sada su Da Annabi Muhammadu S A W ka kuma sa Aljanna ce makomarsu 🙏🙏🙏🙏🙏",Positive,Hausa
3927,Ids-YiZSrGY,The best firm in kanewood history good job malam aminu saira,Positive,English
3928,Ids-YiZSrGY,Zan iya comment da hausa,Neutral,Hausa
3929,Ids-YiZSrGY,Ance wa jameela shot up a comment section 😂😂😂,Neutral,Hausa
3930,Ids-YiZSrGY,You are sow beautiful series maman Maryam that is very  good,Positive,English
3931,Ids-YiZSrGY,"This is the best Labarina episode I have watched, I apologise to Jamila as she follow her heart&#39;s desires. <br><br>And let this should be a lesson to a money mangers Ladies😊",Positive,English
3932,Ids-YiZSrGY,Maman maryam akwai kyau ga kyan hali,Positive,Hausa
3933,Ids-YiZSrGY,Best series in kannywood industry,Positive,English
3934,Ids-YiZSrGY,❤❤❤❤ aminu saira allah ya Kara basira muna tare kai,Positive,Hausa
3935,Ids-YiZSrGY,Nura har yasani kuka wly sai kace mafarki,Neutral,Hausa
3936,Ids-YiZSrGY,Ma sha Allahou Saira congratulations ❤🎉🎉🎉,Positive,Hausa
3937,Ids-YiZSrGY,malam film yayi kyau sosai❤❤,Positive,Hausa
3938,Ids-YiZSrGY,SAIRA MOVIES DUNIYA CE 😂,Positive,Hausa
3939,Ids-YiZSrGY,angaisheka AMINU saira,Positive,Hausa
3940,Ids-YiZSrGY,Wayyo Allah Dadi kaheni,Positive,Hausa
3941,Ids-YiZSrGY,Good,Positive,English
3942,Ids-YiZSrGY,Tirkachi,Neutral,Hausa
3943,Ids-YiZSrGY,Malan aminu saira kakai shegen kwarai fa Allah ya kara ilimi,Positive,Hausa
3944,Ids-YiZSrGY,Gaskiya aminu saira baka da dama wlh kana bamu wuta🔥😅😅😅😅😅,Positive,Hausa
3945,Ids-YiZSrGY,"I said it, Lawal and Faruk are Al-Ameen&#39;s boys. More love saira movies and cast❤❤❤👍😂 Jamila in trouble 😂. I love Maryam&#39;s mother.",Positive,English
3946,Ids-YiZSrGY,Masha ALLAHU ❤❤❤❤Jamila sarkin kwadayi😂😂,Negetive,Hausa
3947,Ids-YiZSrGY,In the whole Kannywood industry nobody is capable to come near to Aminu Saira.,Positive,English
3948,Ids-YiZSrGY,Gaskiya ko na dade ban kalli film mai dadin wannan ba wanda aka birgeni kuma na karu ama stayina na producer ina jinjina maka tare da fatan alkairi da kuma addu&#39;ar allah ya kara basira da daukaka 😂❤❤❤❤❤❤,Positive,Hausa
3949,Ids-YiZSrGY,Woww na yau yayi dadi,Positive,Hausa
3950,Ids-YiZSrGY,Allah ya biyaka da aljannah aminu Saira🙏💃💃💃,Positive,Hausa
3951,Ids-YiZSrGY,"This is unpredictable, and I so love the way he always leaves us on suspense. Best series so far.",Positive,English
3952,Ids-YiZSrGY,Al amin Mai nasara,Neutral,Hausa
3953,Ids-YiZSrGY,Allah Kara lpy da basira,Positive,Hausa
3954,Ids-YiZSrGY,Nura yabani😅,Neutral,Hausa
3955,Ids-YiZSrGY,We appreciate malan Aminu saira ❤🎉,Positive,English
3956,Ids-YiZSrGY,❤❤❤❤❤❤❤❤❤❤❤❤❤❤hhhhhhhhhhhhhh jamilah da maryam,Neutral,Hausa
3957,Ids-YiZSrGY,Yyi,Positive,Hausa
3958,Ids-YiZSrGY,Tofa,Neutral,Hausa
3959,Ids-YiZSrGY,Allah yayima albarka malam AMINU SAIRA  Allah kara fahasa gaskiya yaude kam labarina nadaya daga cikin abinda suka sani nishadi Allah karafasaha,Positive,Hausa
3960,Ids-YiZSrGY,Todays episode was the first one I watched for the second Labarina series and I can say it’s the best ever….. thank you Director Aminu saira🫡,Positive,English
3961,Ids-YiZSrGY,Ina zan sami wakar  nan😂😂😂,Neutral,Hausa
3962,Ids-YiZSrGY,Wllh aminu saira ka karas min da ruwan kaina 😂😂,Neutral,Hausa
3963,Ids-YiZSrGY,Md al amin 😂 macha allah,Neutral,Hausa
3964,Ids-YiZSrGY,This man call Aminu saria is a wonderful person wallahi 🤔❤ I love all his movie seriously,Positive,English
3965,Ids-YiZSrGY,Antachi kaina 😂😂😂,Positive,Hausa
3966,Ids-YiZSrGY,Bura uba sera ka kararmun da tunanina Wlh 😂😂😂😂,Positive,Hausa
3967,Ids-YiZSrGY,Dan Allah adingayi duk kwana uku,Positive,Hausa
3968,Ids-YiZSrGY,Best series ever ❤,Positive,English
3969,Ids-YiZSrGY,Toh nidai nagama tara kudadena saboda inma su Jamila barazana😂😂😂😂😂😂kaimu fah irin su Jamila basabamu tsoro yanzun😂😂😂😂,Neutral,Hausa
3970,Ids-YiZSrGY,Saira🙏🙏🙏🙏,Neutral,Hausa
3971,Ids-YiZSrGY,The Best Director ❤,Positive,English
3972,Ids-YiZSrGY,Interesting movie ❤❤❤,Positive,English
3973,Ids-YiZSrGY,MashaAllah very interested,Positive,English
3974,Ids-YiZSrGY,How many of us are waiting for next episode,Neutral,English
3975,Ids-YiZSrGY,Shegeya karima dole kegudu,Negetive,Hausa
3976,Ids-YiZSrGY,Malan aminusaira Allah dai ya biya,Positive,Hausa
3977,Ids-YiZSrGY,I saw in Arewa24 but I should come here to make Jamila laugh😂😂😂,Positive,English
3978,Ids-YiZSrGY,To Jamila al&#39;amin dey  mai kudine😂😂😂😂😂😂,Neutral,Hausa
3979,Ids-YiZSrGY,Best series ever,Positive,English
3980,Ids-YiZSrGY,Fake life and swag 😂😎 hhhh😂😂😂,Negetive,English
3981,Ids-YiZSrGY,Allahamudulilahi anma tala tayi yawa,Negetive,Hausa
3982,Ids-YiZSrGY,Good job 👍,Positive,English
3983,Ids-YiZSrGY,😭😭 Aminu saira you are the best ❤❤,Positive,English
3984,Ids-YiZSrGY,Allhadulillah Wannan shine aikin illimi kuma wallahi mallam aminu saira kana cikin nasamun nasarori arayuwarka fatan alkairi,Positive,Hausa
3985,Ids-YiZSrGY,Ma sha Allah saïra muna godiya sosai ❤❤❤😊😊😊,Positive,Hausa
3986,Ids-YiZSrGY,Karimatu😅😅😅😂😂😂,Neutral,Hausa
3987,Ids-YiZSrGY,Yanxu haka aka koma Kai amarya ba iyayene kenan sai kawaye su suke kai amarya,Neutral,Hausa
3988,Ids-YiZSrGY,The best Director ever in kannywood,Positive,English
3989,Ids-YiZSrGY,Kay Aminu saira angaicheka,Positive,Hausa
3990,Ids-YiZSrGY,Kai Jamila da ki bari kuje gida mana,Neutral,Hausa
3991,Ids-YiZSrGY,Good job Aminu saira.well is aloud 😂,Positive,English
3992,Ids-YiZSrGY,Aminu saira😭😭😭😭I even don&#39;t know what to say wlh😭😭😭😭😭😭💔,Neutral,English
3993,Ids-YiZSrGY,Allah ya kara basira.<br>Ban ji dadi ba sai na dauki sati naga ci gaban shiri.<br>Yayi tsawo 😢,Negetive,Hausa
3994,Ids-YiZSrGY,The Best series in kanywood history❤❤🎉🎉🎉🎉🎉,Positive,English
